case,step,time_s,version,total_cost,candidate_total_cost,previous_total_cost_current,assignment_count,unassigned_count,high_threat_count,unassigned_high_threat_count,reassignment_event,changed_edges,runtime_ms,decision_state
no_hysteresis,197,98.5,198,17.000328310682935,17.000328310682935,-1.0,7,1,2,0,0,0,0.16096100443974137,accepted_no_hysteresis
no_hysteresis,198,99.0,199,15.54274485330815,15.54274485330815,-1.0,8,0,2,0,1,1,0.18252099107485265,accepted_no_hysteresis
no_hysteresis,199,99.5,200,15.501999657467527,15.501999657467527,-1.0,8,0,2,0,0,0,0.18623899086378515,accepted_no_hysteresis
hysteresis_delta_0.2,0,0.0,1,15.702118957711185,15.702118957711185,-1.0,7,1,3,0,0,0,0.17684600607026368,accepted
hysteresis_delta_0.2,1,0.5,2,16.05213049573045,16.05213049573045,1000013.8186056996,7,1,3,0,1,4,0.1921619987115264,accepted_previous_infeasible
hysteresis_delta_0.2,2,1.0,3,16.037365412762142,16.037365412762142,16.037365412762142,7,1,3,0,0,0,0.18748200091067702,unchanged
hysteresis_delta_0.2,3,1.5,4,16.022766189671515,16.020694284957962,16.022766189671515,7,1,3,0,0,0,0.2032979973591864,held_by_hysteresis
hysteresis_delta_0.2,4,2.0,5,16.00837473965817,16.00020102513255,16.00837473965817,7,1,3,0,0,0,0.21146399376448244,held_by_hysteresis
hysteresis_delta_0.2,5,2.5,6,15.999276998423905,15.98464472437977,15.999276998423905,7,1,3,0,0,0,0.19705999875441194,held_by_hysteresis
hysteresis_delta_0.2,6,3.0,7,15.99251270773739,15.971072651421773,15.99251270773739,7,1,3,0,0,0,0.17952200141735375,held_by_hysteresis
hysteresis_delta_0.2,7,3.5,8,15.986510765312266,15.95792187937514,15.986510765312266,7,1,3,0,0,0,0.1925630058394745,held_by_hysteresis
hysteresis_delta_0.2,8,4.0,9,15.990830320866555,15.95476037171313,15.990830320866555,7,1,3,0,0,0,0.1920970098581165,held_by_hysteresis
hysteresis_delta_0.2,9,4.5,10,16.002858427601243,15.958984622490606,16.002858427601243,7,1,3,0,0,0,0.20465000125113875,held_by_hysteresis
hysteresis_delta_0.2,10,5.0,11,16.01702745856865,15.965037060317144,16.01702745856865,7,1,3,0,0,0,0.1846109953476116,held_by_hysteresis
hysteresis_delta_0.2,11,5.5,12,16.035416049559988,15.960611232978735,16.035416049559988,7,1,3,0,0,0,0.19920100749004632,held_by_hysteresis
hysteresis_delta_0.2,12,6.0,13,16.05485513266255,15.954644048754547,16.05485513266255,7,1,3,0,0,0,0.17432199092581868,held_by_hysteresis
hysteresis_delta_0.2,13,6.5,14,16.075314614918877,15.950524926925736,16.075314614918877,7,1,3,0,0,0,0.1904110104078427,held_by_hysteresis
hysteresis_delta_0.2,14,7.0,15,16.096761219197507,15.948280817946396,16.096761219197507,7,1,3,0,0,0,0.19001899636350572,held_by_hysteresis
hysteresis_delta_0.2,15,7.5,16,16.11915853972215,15.947934026174497,16.11915853972215,7,1,3,0,0,0,0.19002199405804276,held_by_hysteresis
hysteresis_delta_0.2,16,8.0,17,16.540182167304977,16.540182167304977,1000014.4095744007,6,2,3,0,1,2,0.18416398961562663,accepted_previous_infeasible
hysteresis_delta_0.2,17,8.5,18,16.53015859193859,16.320042079287276,16.53015859193859,6,2,3,0,0,0,0.20047801081091166,held_by_hysteresis
hysteresis_delta_0.2,18,9.0,19,16.520939381964144,16.313999804609892,16.520939381964144,6,2,3,0,0,0,0.1641309936530888,held_by_hysteresis
hysteresis_delta_0.2,19,9.5,20,16.512537585700528,16.30933976057717,16.512537585700528,6,2,3,0,0,0,0.16636399959679693,held_by_hysteresis
hysteresis_delta_0.2,20,10.0,21,16.50496424250944,16.306065589734903,16.50496424250944,6,2,3,0,0,0,0.1640230038901791,held_by_hysteresis
hysteresis_delta_0.2,21,10.5,22,16.498228356681302,16.304177908492253,16.498228356681302,6,2,3,0,0,0,0.16422700718976557,held_by_hysteresis
hysteresis_delta_0.2,22,11.0,23,16.492336877658065,16.30367430289349,16.492336877658065,6,2,2,0,0,0,0.1688310003373772,held_by_hysteresis
hysteresis_delta_0.2,23,11.5,24,16.48729468665809,15.862890861603002,16.48729468665809,6,2,2,0,0,0,0.1859699987107888,held_by_hysteresis
hysteresis_delta_0.2,24,12.0,25,16.48310458974798,15.8786359579497,16.48310458974798,6,2,2,0,0,0,0.19402900943532586,held_by_hysteresis
hysteresis_delta_0.2,25,12.5,26,16.47976731738605,15.895765053337893,16.47976731738605,6,2,2,0,0,0,0.18122600158676505,held_by_hysteresis
hysteresis_delta_0.2,26,13.0,27,16.477281530441548,15.914232395776684,16.477281530441548,6,2,2,0,0,0,0.17934900824911892,held_by_hysteresis
hysteresis_delta_0.2,27,13.5,28,16.475643832673462,15.9339888705059,16.475643832673462,6,2,2,0,0,0,0.1927880075527355,held_by_hysteresis
hysteresis_delta_0.2,28,14.0,29,16.474848789632034,15.95498213251351,16.474848789632034,6,2,2,0,0,0,0.17970098997466266,held_by_hysteresis
hysteresis_delta_0.2,29,14.5,30,17.270221523833136,17.270221523833136,1000015.099880333,7,1,2,0,1,5,0.19617700309026986,accepted_previous_infeasible
hysteresis_delta_0.2,30,15.0,31,17.260585697470724,17.257407304357244,17.260585697470724,7,1,2,0,0,0,0.1799340097932145,held_by_hysteresis
hysteresis_delta_0.2,31,15.5,32,17.252622943570127,17.234882816022473,17.252622943570127,7,1,2,0,0,0,0.18803899001795799,held_by_hysteresis
hysteresis_delta_0.2,32,16.0,33,17.246327004728297,17.207653040739192,17.246327004728297,7,1,2,0,0,0,0.17620300059206784,held_by_hysteresis
hysteresis_delta_0.2,33,16.5,34,17.241687967469133,17.167652262226255,17.241687967469133,7,1,2,0,0,0,0.19116399926133454,held_by_hysteresis
hysteresis_delta_0.2,34,17.0,35,17.23869234034725,17.130196850014112,17.23869234034725,7,1,2,0,0,0,0.18519398872740567,held_by_hysteresis
hysteresis_delta_0.2,35,17.5,36,17.24082598361327,17.095337714865998,17.24082598361327,7,1,2,0,0,0,0.17908299923874438,held_by_hysteresis
hysteresis_delta_0.2,36,18.0,37,17.24817836661126,17.063121134120312,17.24817836661126,7,1,2,0,0,0,0.17385699902661145,held_by_hysteresis
hysteresis_delta_0.2,37,18.5,38,17.257547480579696,17.03358870448793,17.257547480579696,7,1,2,0,0,0,0.1875849993666634,held_by_hysteresis
hysteresis_delta_0.2,38,19.0,39,17.279561821078232,17.017445664982755,17.279561821078232,7,1,2,0,0,0,0.195569999050349,held_by_hysteresis
hysteresis_delta_0.2,39,19.5,40,17.304417016637434,17.004963438968964,17.304417016637434,7,1,2,0,0,0,0.20082000992260873,held_by_hysteresis
hysteresis_delta_0.2,40,20.0,41,17.330923362960142,16.995027004693014,17.330923362960142,7,1,2,0,0,0,0.2073700015898794,held_by_hysteresis
hysteresis_delta_0.2,41,20.5,42,17.359010517116495,16.987639428217086,17.359010517116495,7,1,2,0,0,0,0.1761699968483299,held_by_hysteresis
hysteresis_delta_0.2,42,21.0,43,17.388605234153122,16.98279944154834,17.388605234153122,7,1,2,0,0,0,0.1805760111892596,held_by_hysteresis
hysteresis_delta_0.2,43,21.5,44,17.419631565503938,16.980501485717785,17.419631565503938,7,1,2,0,0,0,0.1772299874573946,held_by_hysteresis
hysteresis_delta_0.2,44,22.0,45,17.452011062309133,16.980735762272936,17.452011062309133,7,1,2,0,0,0,0.17720399773679674,held_by_hysteresis
hysteresis_delta_0.2,45,22.5,46,17.485662983085778,16.983488292976354,17.485662983085778,7,1,2,0,0,0,0.1734830002533272,held_by_hysteresis
hysteresis_delta_0.2,46,23.0,47,17.25947344981867,17.25947344981867,1000015.3150521853,5,3,2,0,1,5,0.16272799985017627,accepted_previous_infeasible
hysteresis_delta_0.2,47,23.5,48,17.26232458054463,17.26232458054463,17.26232458054463,5,3,2,0,0,0,0.16223700367845595,unchanged
hysteresis_delta_0.2,48,24.0,49,17.267647147304178,17.267647147304178,17.267647147304178,5,3,2,0,0,0,0.15530400560237467,unchanged
hysteresis_delta_0.2,49,24.5,50,17.275431508023498,17.275431508023498,17.275431508023498,5,3,1,0,0,0,0.15406600141432136,unchanged
hysteresis_delta_0.2,50,25.0,51,17.28566399988433,16.731218915077847,17.28566399988433,5,3,1,0,0,0,0.19046101078856736,held_by_hysteresis
hysteresis_delta_0.2,51,25.5,52,17.298326996443226,16.760103035061128,17.298326996443226,5,3,1,0,0,0,0.19262700516264886,held_by_hysteresis
hysteresis_delta_0.2,52,26.0,53,17.313398973230008,16.789174424639643,17.313398973230008,5,3,1,0,0,0,0.17579400446265936,held_by_hysteresis
hysteresis_delta_0.2,53,26.5,54,17.330854581587566,16.81208698222994,17.330854581587566,5,3,1,0,0,0,0.19410101231187582,held_by_hysteresis
hysteresis_delta_0.2,54,27.0,55,17.35066473049474,16.83435038524215,17.35066473049474,5,3,1,0,0,0,0.17950900655705482,held_by_hysteresis
hysteresis_delta_0.2,55,27.5,56,17.372796676094328,16.85628960050519,17.372796676094328,5,3,1,0,0,0,0.18885600729845464,held_by_hysteresis
hysteresis_delta_0.2,56,28.0,57,17.39721411862958,16.842431818035482,17.39721411862958,5,3,1,0,0,0,0.17495099746156484,held_by_hysteresis
hysteresis_delta_0.2,57,28.5,58,17.423877306474814,16.80925607196188,17.423877306474814,5,3,1,0,0,0,0.18222699873149395,held_by_hysteresis
hysteresis_delta_0.2,58,29.0,59,17.45274314692894,16.776399805332755,17.45274314692894,5,3,1,0,0,0,0.17857100465334952,held_by_hysteresis
hysteresis_delta_0.2,59,29.5,60,17.483765323424954,16.74391005722517,17.483765323424954,5,3,1,0,0,0,0.17393298912793398,held_by_hysteresis
hysteresis_delta_0.2,60,30.0,61,17.516894418793846,16.7118342908265,17.516894418793846,5,3,1,0,0,0,0.17174698587041348,held_by_hysteresis
hysteresis_delta_0.2,61,30.5,62,17.55207804420778,16.68022035159014,17.55207804420778,5,3,1,0,0,0,0.1818169985199347,held_by_hysteresis
hysteresis_delta_0.2,62,31.0,63,17.589260973414984,16.64911642167622,17.589260973414984,5,3,1,0,0,0,0.17658800061326474,held_by_hysteresis
hysteresis_delta_0.2,63,31.5,64,17.628385281867786,16.618570970638853,17.628385281867786,5,3,1,0,0,0,0.17483900592196733,held_by_hysteresis
hysteresis_delta_0.2,64,32.0,65,17.675869959734698,16.595112171736808,17.675869959734698,5,3,1,0,0,0,0.19102000806014985,held_by_hysteresis
hysteresis_delta_0.2,65,32.5,66,17.73113851389895,16.57827529938035,17.73113851389895,5,3,1,0,0,0,0.17945498984772712,held_by_hysteresis
hysteresis_delta_0.2,66,33.0,67,17.788269966861375,16.562253516066797,17.788269966861375,5,3,1,0,0,0,0.19764300668612123,held_by_hysteresis
hysteresis_delta_0.2,67,33.5,68,17.84717545518651,16.547074251900696,17.84717545518651,5,3,1,0,0,0,0.19177499052602798,held_by_hysteresis
hysteresis_delta_0.2,68,34.0,69,17.90776401935596,16.51562747186092,17.90776401935596,5,3,1,0,0,0,0.1775599957909435,held_by_hysteresis
hysteresis_delta_0.2,69,34.5,70,17.969942800900988,16.49135870364241,17.969942800900988,5,3,1,0,0,0,0.17411699809599668,held_by_hysteresis
hysteresis_delta_0.2,70,35.0,71,18.033617241624768,16.469575683144274,18.033617241624768,5,3,1,0,0,0,0.17552400822751224,held_by_hysteresis
hysteresis_delta_0.2,71,35.5,72,18.098691284405927,16.452087510810095,18.098691284405927,5,3,1,0,0,0,0.17251398821827024,held_by_hysteresis
hysteresis_delta_0.2,72,36.0,73,18.165067575075142,16.43507441464521,18.165067575075142,5,3,1,0,0,0,0.17836199549492449,held_by_hysteresis
hysteresis_delta_0.2,73,36.5,74,18.232647664857602,16.424437164441315,18.232647664857602,5,3,1,0,0,0,0.17772801220417023,held_by_hysteresis
hysteresis_delta_0.2,74,37.0,75,18.301332212877256,16.41928691474549,18.301332212877256,5,3,1,0,0,0,0.19423000048846006,held_by_hysteresis
hysteresis_delta_0.2,75,37.5,76,18.37102118822247,16.41443349302136,18.37102118822247,5,3,1,0,0,0,0.20180600404273719,held_by_hysteresis
hysteresis_delta_0.2,76,38.0,77,18.44161407107851,16.409897645471165,18.44161407107851,5,3,1,0,0,0,0.17947598826140165,held_by_hysteresis
hysteresis_delta_0.2,77,38.5,78,18.51301005243883,16.405700817083822,18.51301005243883,5,3,1,0,0,0,0.18326600547879934,held_by_hysteresis
hysteresis_delta_0.2,78,39.0,79,18.585108231915278,16.40186509259415,18.585108231915278,5,3,1,0,0,0,0.19201799295842648,held_by_hysteresis
hysteresis_delta_0.2,79,39.5,80,18.657807813176763,16.39841313270986,18.657807813176763,5,3,1,0,0,0,0.17647600907366723,held_by_hysteresis
hysteresis_delta_0.2,80,40.0,81,18.731008296556308,16.264363245949497,18.731008296556308,5,3,1,0,0,0,0.18668999837245792,held_by_hysteresis
hysteresis_delta_0.2,81,40.5,82,18.804609668378436,16.276736191234313,18.804609668378436,5,3,0,0,0,0,0.18529199587646872,held_by_hysteresis
hysteresis_delta_0.2,82,41.0,83,18.878512586571663,16.289150539531274,18.878512586571663,5,3,0,0,0,0,0.18381599511485547,held_by_hysteresis
hysteresis_delta_0.2,83,41.5,84,18.95261856214485,16.29397697734943,18.95261856214485,5,3,0,0,0,0,0.18577600712887943,held_by_hysteresis
hysteresis_delta_0.2,84,42.0,85,19.02683013612151,16.296903472175863,19.02683013612151,5,3,0,0,0,0,0.20630299695767462,held_by_hysteresis
hysteresis_delta_0.2,85,42.5,86,19.101051051542115,16.299886264345155,19.101051051542115,5,3,0,0,0,0,0.1855790033005178,held_by_hysteresis
hysteresis_delta_0.2,86,43.0,87,19.175186420161722,16.30649270821787,19.175186420161722,5,3,0,0,0,0,0.19257899839431047,held_by_hysteresis
hysteresis_delta_0.2,87,43.5,88,19.249142883488176,16.315085844591,19.249142883488176,5,3,0,0,0,0,0.18661099602468312,held_by_hysteresis
hysteresis_delta_0.2,88,44.0,89,19.322828767825097,16.323308684976165,19.322828767825097,5,3,0,0,0,0,0.19083199731539935,held_by_hysteresis
hysteresis_delta_0.2,89,44.5,90,19.396154233003557,16.331173408170486,19.396154233003557,5,3,0,0,0,0,0.18158099555876106,held_by_hysteresis
hysteresis_delta_0.2,90,45.0,91,19.469031414506723,16.33869359221969,19.469031414506723,5,3,0,0,0,0,0.20593900990206748,held_by_hysteresis
hysteresis_delta_0.2,91,45.5,92,19.541374558713034,16.348036057834978,19.541374558713034,5,3,0,0,0,0,0.18609299149829894,held_by_hysteresis
hysteresis_delta_0.2,92,46.0,93,19.61310015100483,16.360712488030593,19.61310015100483,5,3,0,0,0,0,0.19721600983757526,held_by_hysteresis
hysteresis_delta_0.2,93,46.5,94,19.684127036512095,16.373560163068333,19.684127036512095,5,3,0,0,0,0,0.18894000095315278,held_by_hysteresis
hysteresis_delta_0.2,94,47.0,95,19.754376533283324,16.386586561168645,19.754376533283324,5,3,0,0,0,0,0.18488599744159728,held_by_hysteresis
hysteresis_delta_0.2,95,47.5,96,19.829602217666757,16.38840926901232,19.829602217666757,5,3,0,0,0,0,0.2167690108763054,held_by_hysteresis
hysteresis_delta_0.2,96,48.0,97,19.91012770758808,16.20252022264417,19.91012770758808,5,3,0,0,0,0,0.19928900292143226,held_by_hysteresis
hysteresis_delta_0.2,97,48.5,98,19.989821249193568,16.18994689244069,19.989821249193568,5,3,0,0,0,0,0.18671499856282026,held_by_hysteresis
hysteresis_delta_0.2,98,49.0,99,20.06859398009954,16.177698271040157,20.06859398009954,5,3,0,0,0,0,0.18420699052512646,held_by_hysteresis
hysteresis_delta_0.2,99,49.5,100,20.146359708483374,16.165821973883332,20.146359708483374,5,3,0,0,0,0,0.18531300884205848,held_by_hysteresis
hysteresis_delta_0.2,100,50.0,101,16.147198746769366,16.147198746769366,20.22303501443857,8,0,0,0,1,7,0.18647799151949584,accepted_gain_and_dwell
hysteresis_delta_0.2,101,50.5,102,16.104884336472374,16.076807420635614,16.104884336472374,8,0,0,0,0,0,0.19251200137659907,held_by_hysteresis
hysteresis_delta_0.2,102,51.0,103,16.06221945867541,16.005910861826102,16.06221945867541,8,0,0,0,0,0,0.19943701045121998,held_by_hysteresis
hysteresis_delta_0.2,103,51.5,104,16.01930229344107,15.936525378049767,16.01930229344107,8,0,0,0,0,0,0.18855799862649292,held_by_hysteresis
hysteresis_delta_0.2,104,52.0,105,15.976230926059685,15.868793222004918,15.976230926059685,8,0,0,0,0,0,0.21297900821082294,held_by_hysteresis
hysteresis_delta_0.2,105,52.5,106,15.933103081119343,15.802853149966175,15.933103081119343,8,0,0,0,0,0,0.19027000234927982,held_by_hysteresis
hysteresis_delta_0.2,106,53.0,107,15.892137457236341,15.740961687467717,15.892137457236341,8,0,0,0,0,0,0.1931269944179803,held_by_hysteresis
hysteresis_delta_0.2,107,53.5,108,15.853066367084208,15.68288570582784,15.853066367084208,8,0,1,0,0,0,0.19138499919790775,held_by_hysteresis
hysteresis_delta_0.2,108,54.0,109,16.168251528262275,16.168251528262275,1000014.1513547915,7,1,1,0,1,5,0.17329800175502896,accepted_previous_infeasible
hysteresis_delta_0.2,109,54.5,110,16.106679475496062,16.106679475496062,16.106679475496062,7,1,1,0,0,0,0.1718499988783151,unchanged
hysteresis_delta_0.2,110,55.0,111,16.04694945572608,16.04694945572608,16.04694945572608,7,1,1,0,0,0,0.17218200082425028,unchanged
hysteresis_delta_0.2,111,55.5,112,15.98917015284705,15.98917015284705,15.98917015284705,7,1,1,0,0,0,0.16694200166966766,unchanged
hysteresis_delta_0.2,112,56.0,113,15.933446565207765,15.933446565207765,15.933446565207765,7,1,1,0,0,0,0.17831800505518913,unchanged
hysteresis_delta_0.2,113,56.5,114,15.879879783734262,15.879879783734262,15.879879783734262,7,1,1,0,0,0,0.18847700266633183,unchanged
hysteresis_delta_0.2,114,57.0,115,15.828566778884637,15.828566778884637,15.828566778884637,7,1,1,0,0,0,0.16634800704196095,unchanged
hysteresis_delta_0.2,115,57.5,116,15.779600196927259,15.779600196927259,15.779600196927259,7,1,1,0,0,0,0.1729950017761439,unchanged
hysteresis_delta_0.2,116,58.0,117,15.733068166010666,15.733068166010666,15.733068166010666,7,1,1,0,0,0,0.16743599553592503,unchanged
hysteresis_delta_0.2,117,58.5,118,15.68905411246851,15.68905411246851,15.68905411246851,7,1,1,0,0,0,0.1796569995349273,unchanged
hysteresis_delta_0.2,118,59.0,119,15.6476365877769,15.6476365877769,15.6476365877769,7,1,1,0,0,0,0.16621100076008588,unchanged
hysteresis_delta_0.2,119,59.5,120,15.608889106554662,15.608889106554662,15.608889106554662,7,1,1,0,0,0,0.17015599587466568,unchanged
hysteresis_delta_0.2,120,60.0,121,15.572879995968986,15.572879995968986,15.572879995968986,7,1,1,0,0,0,0.16241900448221713,unchanged
hysteresis_delta_0.2,121,60.5,122,15.539672256880312,15.539672256880312,15.539672256880312,7,1,1,0,0,0,0.16448600217700005,unchanged
hysteresis_delta_0.2,122,61.0,123,15.509323437030652,15.509323437030652,15.509323437030652,7,1,1,0,0,0,0.16400300955865532,unchanged
hysteresis_delta_0.2,123,61.5,124,15.481885516549312,15.481885516549312,15.481885516549312,7,1,1,0,0,0,0.1653139916015789,unchanged
hysteresis_delta_0.2,124,62.0,125,15.457419155869879,15.457419155869879,15.457419155869879,7,1,1,0,0,0,0.16640099056530744,unchanged
hysteresis_delta_0.2,125,62.5,126,15.440461430669254,15.440461430669254,15.440461430669254,7,1,1,0,0,0,0.16438501188531518,unchanged
hysteresis_delta_0.2,126,63.0,127,15.426947686054348,15.426947686054348,15.426947686054348,7,1,2,0,0,0,0.16445599612779915,unchanged
hysteresis_delta_0.2,127,63.5,128,15.41689181112436,15.41689181112436,15.41689181112436,7,1,2,0,0,0,0.18042400188278407,unchanged
hysteresis_delta_0.2,128,64.0,129,15.410300547726958,15.410300547726958,15.410300547726958,7,1,2,0,0,0,0.16466100350953639,unchanged
hysteresis_delta_0.2,129,64.5,130,15.09217350263757,15.09217350263757,15.09217350263757,7,1,2,0,0,0,0.16818399308249354,unchanged
hysteresis_delta_0.2,130,65.0,131,15.09369116669873,15.09369116669873,15.09369116669873,7,1,2,0,0,0,0.18745999841485173,unchanged
hysteresis_delta_0.2,131,65.5,132,15.10367636469486,15.10367636469486,15.10367636469486,7,1,2,0,0,0,0.16814599803183228,unchanged
hysteresis_delta_0.2,132,66.0,133,15.11661342728305,15.11661342728305,15.11661342728305,7,1,2,0,0,0,0.18600400653667748,unchanged
hysteresis_delta_0.2,133,66.5,134,15.132463984609068,15.132463984609068,15.132463984609068,7,1,2,0,0,0,0.16673700883984566,unchanged
hysteresis_delta_0.2,134,67.0,135,15.15118366575739,15.15118366575739,15.15118366575739,7,1,2,0,0,0,0.16930099809542298,unchanged
hysteresis_delta_0.2,135,67.5,136,15.805842956401495,15.805842956401495,1000013.2571317722,7,1,2,0,1,3,0.1784049964044243,accepted_previous_infeasible
hysteresis_delta_0.2,136,68.0,137,15.836445106837733,15.836445106837733,15.836445106837733,7,1,2,0,0,0,0.1709019998088479,unchanged
hysteresis_delta_0.2,137,68.5,138,15.869279288743343,15.869279288743343,15.869279288743343,7,1,2,0,0,0,0.16552599845454097,unchanged
hysteresis_delta_0.2,138,69.0,139,15.904269277355882,15.74396488655909,15.904269277355882,7,1,2,0,0,0,0.17758100875653327,held_by_hysteresis
hysteresis_delta_0.2,139,69.5,140,15.94133441748243,15.782964830585083,15.94133441748243,7,1,2,0,0,0,0.18826700397767127,held_by_hysteresis
hysteresis_delta_0.2,140,70.0,141,15.980389827989844,15.824455106094838,15.980389827989844,7,1,2,0,0,0,0.17553800716996193,held_by_hysteresis
hysteresis_delta_0.2,141,70.5,142,16.021346616415247,15.86834241372901,16.021346616415247,7,1,2,0,0,0,0.17348000255879015,held_by_hysteresis
hysteresis_delta_0.2,142,71.0,143,16.071665104297185,15.91452882535848,16.071665104297185,7,1,2,0,0,0,0.1755070115905255,held_by_hysteresis
hysteresis_delta_0.2,143,71.5,144,16.12532669248502,15.203202571085509,16.12532669248502,7,1,2,0,0,0,0.19621598767116666,held_by_hysteresis
hysteresis_delta_0.2,144,72.0,145,16.18096208504641,15.21550979488508,16.18096208504641,7,1,2,0,0,0,0.19277499814052135,held_by_hysteresis
hysteresis_delta_0.2,145,72.5,146,16.238452235835346,15.229975793092526,16.238452235835346,7,1,2,0,0,0,0.19080200581811368,held_by_hysteresis
hysteresis_delta_0.2,146,73.0,147,16.297674697588043,15.246540186699898,16.297674697588043,7,1,2,0,0,0,0.19577700004447252,held_by_hysteresis
hysteresis_delta_0.2,147,73.5,148,15.265138112146609,15.265138112146609,1000014.2606716454,8,0,2,0,1,3,0.18298601207789034,accepted_previous_infeasible
hysteresis_delta_0.2,148,74.0,149,15.285700414950378,15.285700414950378,15.285700414950378,8,0,2,0,0,0,0.179725990165025,unchanged
hysteresis_delta_0.2,149,74.5,150,15.30815385354312,15.30815385354312,15.30815385354312,8,0,2,0,0,0,0.19053199503105134,unchanged
hysteresis_delta_0.2,150,75.0,151,15.33242131271147,15.33242131271147,15.33242131271147,8,0,2,0,0,0,0.17757299065124243,unchanged
hysteresis_delta_0.2,151,75.5,152,15.358422026017207,15.358422026017207,15.358422026017207,8,0,2,0,0,0,0.17755400040186942,unchanged
hysteresis_delta_0.2,152,76.0,153,15.386521644107713,15.27333260946341,15.386521644107713,8,0,2,0,0,0,0.20178599515929818,held_by_hysteresis
hysteresis_delta_0.2,153,76.5,154,15.426322611157069,15.323217472787261,15.426322611157069,8,0,2,0,0,0,0.18817199452314526,held_by_hysteresis
hysteresis_delta_0.2,154,77.0,155,15.467882772422136,15.354512043926828,15.467882772422136,8,0,2,0,0,0,0.19419100135564804,held_by_hysteresis
hysteresis_delta_0.2,155,77.5,156,15.511090406568051,15.373045416666592,15.511090406568051,8,0,2,0,0,0,0.19343399617355317,held_by_hysteresis
hysteresis_delta_0.2,156,78.0,157,15.558150787586676,15.395095803965958,15.558150787586676,8,0,2,0,0,0,0.2035080105997622,held_by_hysteresis
hysteresis_delta_0.2,157,78.5,158,15.611218380898677,15.42285480287737,15.611218380898677,8,0,2,0,0,0,0.18857000395655632,held_by_hysteresis
hysteresis_delta_0.2,158,79.0,159,15.666022217094179,15.452088897820516,15.666022217094179,8,0,2,0,0,0,0.19354300457052886,held_by_hysteresis
hysteresis_delta_0.2,159,79.5,160,15.722428140203494,15.482701651233558,15.722428140203494,8,0,2,0,0,0,0.1924250100273639,held_by_hysteresis
hysteresis_delta_0.2,160,80.0,161,15.783804753343542,15.514594411277214,15.783804753343542,8,0,3,0,0,0,0.19033199350815266,held_by_hysteresis
hysteresis_delta_0.2,161,80.5,162,15.849189391102449,15.547666586427784,15.849189391102449,8,0,3,0,0,0,0.18992599507328123,held_by_hysteresis
hysteresis_delta_0.2,162,81.0,163,15.607109771086206,15.607109771086206,1000014.1527290756,8,0,3,0,1,6,0.18397798703517765,accepted_previous_infeasible
hysteresis_delta_0.2,163,81.5,164,15.629454292210589,15.629454292210589,15.629454292210589,8,0,3,0,0,0,0.18155600992031395,unchanged
hysteresis_delta_0.2,164,82.0,165,16.90579705364155,16.90579705364155,1000013.3580081749,7,1,3,0,1,1,0.17747399397194386,accepted_previous_infeasible
hysteresis_delta_0.2,165,82.5,166,16.943354083458658,16.943354083458658,16.943354083458658,7,1,2,0,0,0,0.19589799921959639,unchanged
hysteresis_delta_0.2,166,83.0,167,16.98047545164134,16.98047545164134,16.98047545164134,7,1,2,0,0,0,0.17554400255903602,unchanged
hysteresis_delta_0.2,167,83.5,168,17.01707170112313,17.01514114005623,17.01707170112313,7,1,2,0,0,0,0.1930619910126552,held_by_hysteresis
hysteresis_delta_0.2,168,84.0,169,17.053054559033953,17.045510773927894,17.053054559033953,7,1,2,0,0,0,0.1785280037438497,held_by_hysteresis
hysteresis_delta_0.2,169,84.5,170,17.08833714897132,17.075802487294837,17.08833714897132,7,1,2,0,0,0,0.1970089942915365,held_by_hysteresis
hysteresis_delta_0.2,170,85.0,171,17.12283419937113,17.10594398041692,17.12283419937113,7,1,2,0,0,0,0.1770230010151863,held_by_hysteresis
hysteresis_delta_0.2,171,85.5,172,17.15646224745441,17.131825398943626,17.15646224745441,7,1,2,0,0,0,0.17849600408226252,held_by_hysteresis
hysteresis_delta_0.2,172,86.0,173,17.15527243714007,17.15527243714007,1000015.5641358221,7,1,2,0,1,2,0.17894699703902006,accepted_previous_infeasible
hysteresis_delta_0.2,173,86.5,174,17.178128223289786,17.178128223289786,17.178128223289786,7,1,2,0,0,0,0.17133299843408167,unchanged
hysteresis_delta_0.2,174,87.0,175,17.202530761187468,17.202530761187468,17.202530761187468,7,1,2,0,0,0,0.18483698659110814,unchanged
hysteresis_delta_0.2,175,87.5,176,17.236111831304044,17.236111831304044,17.236111831304044,7,1,2,0,0,0,0.16884200158528984,unchanged
hysteresis_delta_0.2,176,88.0,177,17.26873865593077,17.26873865593077,17.26873865593077,7,1,2,0,0,0,0.1738519931677729,unchanged
hysteresis_delta_0.2,177,88.5,178,17.300334414969328,17.300334414969328,17.300334414969328,7,1,2,0,0,0,0.167601989232935,unchanged
hysteresis_delta_0.2,178,89.0,179,17.33082486318695,17.33082486318695,17.33082486318695,7,1,2,0,0,0,0.17980999837163836,unchanged
hysteresis_delta_0.2,179,89.5,180,17.360138497181733,17.360138497181733,17.360138497181733,7,1,2,0,0,0,0.16770900401752442,unchanged
hysteresis_delta_0.2,180,90.0,181,17.388206714786563,17.388206714786563,17.388206714786563,7,1,2,0,0,0,0.18157900194637477,unchanged
hysteresis_delta_0.2,181,90.5,182,17.414963966547102,17.382820302549682,17.414963966547102,7,1,2,0,0,0,0.17528400348965079,held_by_hysteresis
hysteresis_delta_0.2,182,91.0,183,17.37206798379229,17.37206798379229,1000014.8307264413,7,1,2,0,1,3,0.1810389949241653,accepted_previous_infeasible
